timestamp,city,lat,lon,data_source,co,no,no2,o3,so2,pm2_5,pm10,nh3,aqi_openweather,temperature,humidity,wind_speed,wind_deg,pressure,visibility,weather_main,hour,day_of_week,day_of_month,month,is_weekend,is_rush_hour,season,aqi_change_rate,pm25_change_rate,pm25_rolling_3h,pm25_rolling_6h,pm25_rolling_24h,aqi_rolling_3h,pollution_index,aqi_next_24h
2026-03-06T09:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,69.07697126530795,0.01,0.03689705073875897,43.8,0.39,71.27758576057921,106.91637864086883,0.5,3,19.990276270884028,51.89860118195,3.5699014783328473,240.222891707978,1001,10000,Clouds,9,4,6,3,0,1,1,0.0,0.0,60.269991416710326,58.7989266790888,59.51316227059501,3.6666666666666665,58.66231003240546,3.0
2026-03-06T10:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,81.06348554245434,0.01,0.049878209134316134,43.8,0.39,106.42322430126009,159.63483645189012,0.5,3,20.189123258709003,61.96364483026466,8.66517079487625,215.33320364127664,1001,10000,Clouds,10,4,6,3,0,0,1,0.0,0.0,76.16799493687544,66.33696604645448,63.42233410648377,3.3333333333333335,83.26425701088206,3.0
2026-03-06T11:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,71.84625952367975,0.01,0.007200947492215962,43.8,0.39,64.8329241110188,97.2493861665282,0.5,3,30.501750634522544,66.46753960700441,8.530969256159814,265.0551368412074,1001,10000,Clouds,11,4,6,3,0,0,1,0.0,0.0,80.84457805761936,68.09066588635586,63.53084102990954,3.0,54.15104687771316,2.0
2026-03-06T12:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,81.54679886993294,0.01,0.03243571657388071,43.8,0.39,56.90513770904157,85.35770656356235,0.5,3,23.94644486152025,66.89845349437758,8.801705442329816,197.79047469706916,1001,10000,Clouds,12,4,6,3,0,0,1,0.0,0.0,76.05376204044016,68.16187672857524,63.0575765069904,3.0,48.6015963963291,3.0
2026-03-06T13:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,63.04284852251798,0.01,0.042692297961604356,43.8,0.39,62.570870170960504,93.85630525644075,0.5,3,26.807184630749436,67.34098272119897,3.2003203267123816,233.63804492392026,1001,10000,Clouds,13,4,6,3,0,0,1,0.0,0.0,61.43631066367362,68.80215280027453,63.02512941792174,3.0,52.567609119672355,2.0
2026-03-06T14:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,66.53194567348228,0.01,0.007062881750290295,43.8,0.39,82.17911209931152,123.2686681489673,0.5,3,26.90626849414036,75.94256458276134,3.705304005579472,207.09027578079142,1001,10000,Clouds,14,4,6,3,0,0,1,0.0,0.0,67.21837332643787,74.03147569202862,64.2222533355086,3.0,66.29337846951807,2.0
2026-03-06T15:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,84.5400802470558,0.01,0.06469393961901995,43.8,0.39,56.17712042109307,84.26568063163961,0.5,3,29.436438108107843,70.60206782916039,6.108906226221148,256.7728718864415,1001,10000,Clouds,15,4,6,3,0,0,1,0.0,0.0,66.9757008971217,71.51473146878092,63.749010222895926,3.0,48.091984294765155,3.0
2026-03-06T16:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,87.67799679554841,0.01,0.021330137059544504,43.8,0.39,44.24710505632132,66.37065758448198,0.5,2,22.96535644555929,63.85334529679342,9.888691896180115,217.24729763503242,1001,10000,Clouds,16,4,6,3,0,0,1,0.0,0.0,60.867779192241976,61.152044927957796,62.66557104697511,2.6666666666666665,39.74097353942492,4.0
2026-03-06T17:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,74.0133699210818,0.01,0.029902561599419616,43.8,0.39,73.15070403331258,109.72605604996886,0.5,4,19.237229382893247,59.795507478700394,6.522342646163219,282.54866361233445,1001,10000,Clouds,17,4,6,3,0,1,1,0.0,0.0,57.858309836908994,62.53834158167343,63.21742015151918,3.0,59.97349282331881,4.0
2026-03-06T18:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,84.14763986446843,0.01,0.049351257045611274,43.8,0.39,78.39161391147665,117.58742086721497,0.5,3,18.18700547738253,66.02273600767032,5.161600444988019,260.18631246046283,1001,10000,Clouds,18,4,6,3,0,1,1,0.0,0.0,65.26314100037018,66.11942094874594,63.97612983951706,3.0,63.64212973803366,2.0
2026-03-06T19:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,76.72348194766573,0.01,0.04092905816658712,43.8,0.39,77.93795534650626,116.90693301975938,0.5,3,28.39550881084217,56.0725571918559,7.380250412031998,248.1605160305054,1001,10000,Clouds,19,4,6,3,0,1,1,0.0,0.0,76.49342443043183,68.6806018113369,64.64097867318321,3.3333333333333335,63.32456874255438,3.0
2026-03-06T20:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,67.2601326101934,0.01,0.03617316790404422,43.8,0.39,62.65863737467258,93.98795606200886,0.5,4,25.35924014643078,61.81413949636543,5.943835292571347,236.33706973256773,1001,10000,Clouds,20,4,6,3,0,1,1,0.0,0.0,72.99606887755182,65.4271893572304,64.55087225052364,3.3333333333333335,52.62904616227081,3.0
2026-03-06T21:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,84.4164111424793,0.01,0.07829183493007115,43.8,0.39,59.189431105989286,88.78414665898393,0.5,4,25.880697939625325,56.243317019910414,7.527875551284535,235.18470678219867,1001,10000,Clouds,21,4,6,3,0,0,1,0.0,0.0,66.5953412757227,65.92924113804644,64.31776611380475,3.6666666666666665,50.200601774192506,3.0
2026-03-06T22:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,62.67439815979317,0.01,0.07919140871449831,43.8,0.39,28.60421776684836,42.90632665027254,0.5,2,28.871856343319724,48.64667942879339,5.969099596308355,229.1638659006024,1001,10000,Clouds,22,4,6,3,0,0,1,0.0,0.0,50.150762082503405,63.32209325646762,62.82970159934823,3.3333333333333335,28.79095243679385,3.0
2026-03-06T23:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,67.75696534247047,0.01,0.026652090793142708,43.8,0.39,84.04415467246235,126.06623200869353,0.5,3,27.039988547498844,58.88511091716197,7.762745986010483,182.9803489843173,1001,10000,Clouds,23,4,6,3,0,0,1,0.0,0.0,57.279267848433335,65.13766836299259,64.12124431265003,3.0,67.59890827072365,4.0
2026-03-07T00:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,54.596308463130086,0.01,8.232986937267706e-05,43.8,0.39,76.74579123596963,115.11868685395444,0.5,3,30.82768646015915,68.28476331310847,8.424642087626186,257.711736223619,1001,10000,Clouds,0,5,7,3,1,0,1,0.0,0.0,63.13138789176011,64.86336458374142,64.55917059036574,2.6666666666666665,62.490053865178744,3.0
2026-03-07T01:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,67.03552883547715,0.01,0.005269786424328682,43.8,0.39,59.21725779215258,88.82588668822888,0.5,3,29.069962387091216,78.10101714386221,6.193672554685214,252.31337920734663,1001,10000,Clouds,1,5,7,3,1,0,1,0.0,0.0,73.33573456686152,61.74324832468247,64.53996241637344,3.0,50.220080454506814,4.0
2026-03-07T02:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,63.70031856835447,0.01,0.07499156413441996,43.8,0.39,53.653601291334304,80.48040193700146,0.5,4,21.092392357416866,83.97163778506777,6.828087275428093,239.96233292356106,1001,10000,Clouds,2,5,7,3,1,0,1,0.0,0.0,63.205550106485504,60.24240897745943,64.36706438437919,3.3333333333333335,46.32552090393402,3.0
2026-03-07T03:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,75.52515879086711,0.01,0.013230105016488757,43.8,0.39,52.28134475370277,78.42201713055415,0.5,3,24.141505594190747,72.70853877509322,7.456867388491936,227.6050546376426,1001,10000,Clouds,3,5,7,3,1,0,1,0.0,0.0,55.050734612396546,59.09106125207833,63.833490134498625,3.3333333333333335,45.36494132759194,4.0
2026-03-07T04:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,69.1337310570348,0.01,0.030579033314887004,43.8,0.39,34.32483180921362,51.48724771382043,0.5,3,26.685321168252678,68.1768699903921,8.486180499755708,250.42641008402632,1001,10000,Clouds,4,5,7,3,1,0,1,0.0,0.0,46.75325928475022,60.04449692580588,62.71390028917144,3.3333333333333335,32.795382266449536,3.0
2026-03-07T05:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,83.0450062368943,0.01,0.06244829933326798,43.8,0.39,55.82888000625896,83.74332000938844,0.5,3,31.123744780491826,56.43146083371064,5.420156774623089,265.58712674785187,1001,10000,Clouds,5,5,7,3,1,0,1,0.0,0.0,47.478352189725115,55.341951148105316,62.77715674478179,3.0,47.84821600438127,4.0
2026-03-07T06:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,63.862977062174465,0.01,0.03496165486153839,43.8,0.39,44.92753167757614,67.3912975163642,0.5,4,33.49053424813353,83.9750782781766,6.4701826536781635,222.85457549040825,1001,10000,Clouds,6,5,7,3,1,0,1,0.0,0.0,45.02708116434957,50.03890788837307,62.29589253735892,3.3333333333333335,40.2172721743033,3.0
2026-03-07T07:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,84.86730783103583,0.01,0.06256188461978811,43.8,0.39,92.186791155679,138.28018673351852,0.5,4,19.341081101206584,87.97143073671046,3.8892645597930073,228.85312599888903,1001,10000,Clouds,7,5,7,3,1,1,1,0.0,0.0,64.31440094650469,55.53383011562747,63.68995826298035,3.6666666666666665,73.2987538089753,4.0
2026-03-07T08:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,79.70714933615264,0.01,0.05104701381733773,43.8,0.39,75.97423723032908,113.96135584549361,0.5,4,26.59893556647725,65.04813943079199,9.608605549763848,226.83052969741368,1001,10000,Clouds,8,5,7,3,1,1,1,0.0,0.0,71.02952002119474,59.25393610545993,64.73875253304459,4.0,61.949966061230356,4.0
2026-03-07T09:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,67.52111355879852,0.01,0.03252225939137407,43.8,0.39,53.431950118466794,80.14792517770019,0.5,3,19.345625703863778,58.21754774971144,6.652517449804311,213.15244093832405,1001,10000,Clouds,9,5,7,3,1,1,1,0.0,0.0,73.86432616815829,59.445703666253934,63.99518438128991,3.6666666666666665,46.17036508292676,3.0
2026-03-07T10:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,75.78526685985905,0.01,0.04200514264339031,43.8,0.39,64.34968398961557,96.52452598442335,0.5,3,32.201386695203404,45.460898276231624,4.602137742752344,228.63336438741555,1001,10000,Clouds,10,5,7,3,1,0,1,0.0,0.0,64.58529044613714,64.44984569632092,62.24212020163805,3.3333333333333335,53.8127787927309,4.0
2026-03-07T11:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,72.84604828850155,0.01,0.040231513087556105,43.8,0.39,58.63437526353573,87.9515628953036,0.5,2,20.693286480362367,70.58123434134153,2.8023771019374157,249.59517487743756,1001,10000,Clouds,11,5,7,3,1,0,1,0.0,0.0,58.80533645720603,64.91742823920039,61.98384733299293,2.6666666666666665,49.81206268447501,3.0
2026-03-07T12:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,79.61399819540593,0.01,0.06035205788840503,43.8,0.39,40.137708625676325,60.20656293851449,0.5,3,22.139681587338906,55.04998578445776,6.34839868423928,248.58376043622158,1001,10000,Clouds,12,5,7,3,1,0,1,0.0,0.0,54.37392262627586,64.11912439721708,61.28520445451937,2.6666666666666665,36.86439603797343,3.0
2026-03-07T13:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,63.71696948897006,0.01,0.053971211401481325,43.8,0.39,50.496096540860115,75.74414481129017,0.5,2,28.008420663176565,75.33924576871009,6.80030439961802,252.0969993092116,1001,10000,Clouds,13,5,7,3,1,0,1,0.0,0.0,49.75606014335739,57.17067529474727,60.78208888659853,2.3333333333333335,44.11526757860209,3.0
2026-03-07T14:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,90.42267909320455,0.01,0.0683681233177966,43.8,0.39,54.05427338437306,81.08141007655959,0.5,2,28.518854191638404,59.267048661260866,6.365619277185346,232.88742929165107,1001,10000,Clouds,14,5,7,3,1,0,1,0.0,0.0,48.22935951696983,53.51734798708793,59.61022060680943,2.3333333333333335,46.605991369061144,3.0
2026-03-07T15:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,74.79322237534382,0.01,0.022824576884528817,43.8,0.39,82.65536295954544,123.98304443931816,0.5,3,27.7287483610852,58.92529280913765,10.249056984180097,213.6094052463595,1001,10000,Clouds,15,5,7,3,1,0,1,0.0,0.0,62.401910961592876,58.38791679393438,60.71348071257827,2.3333333333333335,66.62675407168182,3.0
2026-03-07T16:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,76.60303901739766,0.01,0.07423651717636723,43.8,0.39,46.54338595317653,69.8150789297648,0.5,4,21.898893021806984,73.40122157732421,6.170524450075247,196.4737878537293,1001,10000,Clouds,16,5,7,3,1,0,1,0.0,0.0,61.084340765698336,55.420200454527865,60.80915908328057,3.0,41.34837016722357,3.0
2026-03-07T17:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,92.89837702077784,0.01,0.006139342782596133,43.8,0.39,84.90821496183078,127.36232244274618,0.5,4,19.92154760125097,59.00418434262946,6.754064764616289,199.1796529350532,1001,10000,Clouds,17,5,7,3,1,1,1,0.0,0.0,71.36898795818425,59.79917373757704,61.29905537196884,3.6666666666666665,68.20375047328156,3.0
2026-03-07T18:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,76.66138302034697,0.01,0.07824398890814985,43.8,0.39,67.31050431972568,100.96575647958852,0.5,2,30.761366337797,67.57934426955437,8.238161234084268,249.91663156575663,1001,10000,Clouds,18,5,7,3,1,1,1,0.0,0.0,66.25403507824433,64.3279730199186,60.83734247231254,3.3333333333333335,55.88535302380798,3.0
2026-03-07T19:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,61.71520889544367,0.01,0.05657878900710767,43.8,0.39,70.21665403917179,105.32498105875769,0.5,3,13.373662596060463,54.77757071830045,8.937114393480732,248.05835547206095,1001,10000,Clouds,19,5,7,3,1,1,1,0.0,0.0,74.14512444024274,67.61473260297055,60.51562158450694,3.0,57.91965782742025,3.0
2026-03-07T20:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,86.15440857838412,0.01,-0.010929604908048986,43.8,0.39,65.43929066284043,98.15893599426064,0.5,3,30.11737276980968,71.31712297426418,6.726516370165298,217.39825205252097,1001,10000,Clouds,20,5,7,3,1,1,1,0.0,0.0,67.65548300724596,69.5122354827151,60.631482138180594,2.6666666666666665,54.575503463988305,4.0
2026-03-07T21:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,73.49157354391575,0.01,0.03828665511644363,43.8,0.39,86.57906693532061,129.86860040298092,0.5,3,29.10160299495286,76.2869015213266,9.160480993294655,269.3170190073125,1001,10000,Clouds,21,5,7,3,1,0,1,0.0,0.0,74.07833721244428,70.1661861453443,61.772716964402726,3.0,69.37334685472443,2.0
2026-03-07T22:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,81.27200166411093,0.01,0.06936269717089469,43.8,0.39,41.78336476205235,62.67504714307853,0.5,3,33.696805604854035,62.38342883639989,5.474026930486156,230.01901915090798,1001,10000,Clouds,22,5,7,3,1,0,1,0.0,0.0,64.60057412007113,69.37284928015694,62.32184808920291,3.0,38.01635533343665,4.0
2026-03-07T23:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,75.947651547298,0.01,0.03454969635371432,43.8,0.39,59.91104959023503,89.86657438535255,0.5,4,23.155397136085334,65.41078405487607,3.33383156105859,247.46827628489677,1001,10000,Clouds,23,5,7,3,1,0,1,0.0,0.0,62.757827095869324,65.20665505155766,61.316302044110095,3.3333333333333335,50.705734713164524,3.0
2026-03-08T00:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,72.0292024537246,0.01,0.07514619254717299,43.8,0.39,60.913906068974605,91.37085910346191,0.5,3,23.18494201885667,63.29069295011442,6.07341057952066,255.72825733104676,1001,10000,Clouds,0,6,8,3,1,0,1,0.0,0.0,54.202773473754,64.14055534309914,60.65664016215197,3.3333333333333335,51.407734248282225,2.0
2026-03-08T01:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,91.39193601280581,0.01,0.04782482761672063,43.8,0.39,40.20686405907314,60.31029608860971,0.5,4,28.395648745336345,56.66447953503435,10.062217538558913,256.929297511738,1001,10000,Clouds,1,6,8,3,1,0,1,0.0,0.0,53.67727323942759,59.13892367974936,59.86454042327366,3.6666666666666665,36.9128048413512,3.0
2026-03-08T02:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,68.37106988334139,0.01,0.012199456299110983,43.8,0.39,52.56574431834584,78.84861647751876,0.5,3,22.533357536884747,68.9290075026517,6.733764779071146,214.84963734255498,1001,10000,Clouds,2,6,8,3,1,0,1,0.0,0.0,51.228838148797855,56.99333262233359,59.81921304939914,3.3333333333333335,45.56402102284209,2.0
2026-03-08T03:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,65.11751770442416,0.01,0.045326733894383464,43.8,0.39,37.188643896519565,55.78296584477935,0.5,4,18.601820097847526,75.3229861995452,7.5742681536752805,203.33765961038142,1001,10000,Clouds,3,6,8,3,1,0,1,0.0,0.0,43.32041742464619,48.76159544920009,59.19035051368317,3.6666666666666665,34.8000507275637,3.0
2026-03-08T04:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,46.69630331784837,0.01,0.04005033230001284,43.8,0.39,52.7111820786885,79.06677311803276,0.5,3,26.2090831868281,68.22300939284166,9.248083709898026,234.6240313116636,1001,10000,Clouds,4,6,8,3,1,0,1,0.0,0.0,47.48852343118463,50.58289833530611,59.95644844157797,3.3333333333333335,45.66582745508195,3.0
2026-03-08T05:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,79.60979574984435,0.01,0.05520869335123953,43.8,0.39,52.42839471252715,78.64259206879072,0.5,4,33.51493233153646,61.511387059977544,7.099253058109195,240.37243702161766,1001,10000,Clouds,5,6,8,3,1,0,1,0.0,0.0,47.44274022924507,49.33578918902146,59.81476155433913,3.6666666666666665,45.467876298769006,2.0
2026-03-08T06:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,72.72297604210223,0.01,0.06882027969898491,43.8,0.39,52.61735779673231,78.92603669509846,0.5,3,20.21952141517678,56.88616761046186,7.1676104808932735,238.25171901146243,1001,10000,Clouds,6,6,8,3,1,0,1,0.0,0.0,52.585644862649325,47.953031143647756,60.135170975970645,3.3333333333333335,45.600150457712616,5.0
2026-03-08T07:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,85.38178331679163,0.01,0.041197597290200484,43.8,0.39,59.42546760383672,89.13820140575508,0.5,4,23.452491328007135,74.03383175024283,9.776103305332294,224.43126746349276,1001,10000,Clouds,7,6,8,3,1,1,1,0.0,0.0,54.823740037698734,51.156131734441686,58.770115827977214,3.6666666666666665,50.3658273226857,4.0
2026-03-08T08:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,60.390076547471764,0.01,0.04165520401455825,43.8,0.39,57.23442416799874,85.85163625199812,0.5,4,25.49378366918254,69.37271509761946,7.223298722126756,210.2081019917752,1001,10000,Clouds,8,6,8,3,1,1,1,0.0,0.0,56.42574985618925,51.93424504271716,57.98929028371345,3.6666666666666665,48.83209691759912,4.0
2026-03-08T09:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,77.37941817524377,0.01,0.054525786557793124,43.8,0.39,90.46560875164393,135.6984131274659,0.5,3,23.532470594718724,69.43907431307858,6.150257505403062,229.1997056475952,1001,10000,Clouds,9,6,8,3,1,1,1,0.0,0.0,69.04183350782647,60.813739185237885,59.53235939342917,3.6666666666666665,72.09392612615076,3.0
2026-03-08T10:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,73.87754856756371,0.01,0.014298496442565863,43.8,0.39,85.64808591699905,128.47212887549858,0.5,4,32.08594010978922,66.06594620700939,7.8027925047439854,237.43902497837695,1001,10000,Clouds,10,6,8,3,1,0,1,0.0,0.0,77.78270627888058,66.30322315828965,60.41979280707014,3.6666666666666665,68.72166014189935,3.0
2026-03-08T11:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,81.72283864800436,0.01,0.022132328453608265,43.8,0.39,50.711720541066434,76.06758081159965,0.5,3,29.624106525868967,62.45139775763646,9.042736865038721,222.2752342755643,1001,10000,Clouds,11,6,8,3,1,0,1,0.0,0.0,75.60847173656981,66.01711079637953,60.08968219363391,3.3333333333333335,44.26620437874651,3.0
2026-03-08T12:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,102.02287294992979,0.01,0.01655313119374216,43.8,0.39,53.41105367624212,80.11658051436318,0.5,3,27.676729557045096,73.28981977695517,9.55816846913223,215.06238715783297,1001,10000,Clouds,12,6,8,3,1,0,1,0.0,0.0,63.25695337810254,66.1493934429645,60.64273823740751,3.3333333333333335,46.15573757336949,3.0
2026-03-08T13:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,88.84203259289036,0.01,0.06624549572204402,43.8,0.39,42.282633182977534,63.4239497744663,0.5,3,21.442634340702185,67.27123843643935,8.61841282625085,209.4652882560318,1001,10000,Clouds,13,6,8,3,1,0,1,0.0,0.0,48.801802466762034,63.292254372821304,60.30051059749572,3.0,38.36584322808427,4.0
2026-03-08T14:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,74.35234627237833,0.01,0.04145792968232801,43.8,0.39,44.803141846931766,67.20471277039765,0.5,3,27.336783883780132,57.38759558453288,10.446196007231048,255.30488244993572,1001,10000,Clouds,14,6,8,3,1,0,1,0.0,0.0,46.83227623538381,61.220373985976806,59.91504678343566,3.0,40.13019929285224,4.0
2026-03-08T15:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,96.98837046562298,0.01,0.03718388323400541,43.8,0.39,54.49858745639273,81.74788118458909,0.5,3,18.64475084857459,87.20954538150502,3.9212794348728854,199.5151614240566,1001,10000,Clouds,15,6,8,3,1,0,1,0.0,0.0,47.194787495434014,55.22587043676827,58.74184780413764,3.0,46.917011219474915,3.0
2026-03-08T16:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,68.86790397942623,0.01,0.07845469773899291,43.8,0.39,82.5067609676068,123.76014145141019,0.5,3,20.404717970929102,62.28355166091654,7.091709420897121,248.4287222240945,1001,10000,Clouds,16,6,8,3,1,0,1,0.0,0.0,60.60283009031043,54.70231627853622,60.24032176307224,3.0,66.52273267732477,2.0
2026-03-08T17:00:00+00:00,Karachi,24.8607,67.0011,openweathermap_historical,74.3675026367856,0.01,0.031214781680808552,43.8,0.39,45.54792162687426,68.3218824403114,0.5,3,35.38411443606338,61.05699514010303,5.582071947109885,252.61403479093457,1001,10000,Clouds,17,6,8,3,1,1,1,0.0,0.0,60.851090016957926,53.841683126170864,58.600309540782376,3.0,40.65154513881198,4.0
